index,Account_No,DATE,TRANSACTION_DETAILS,WITHDRAWAL_AMT,DEPOSIT_AMT,BALANCE_AMT,year,month,day,type,AMOUNT,receiver_Account
3729,409000493210',2018-06-08,Indiaforensic  RUPAY SETT 080618,1835.91,0.0,5613343.110000006,2018,6,8,CASH_OUT,1835.91,M1183065103
3730,409000493210',2018-06-11,FDRL/INTERNAL FUND TRANSFE,0.0,100000.0,5713343.110000006,2018,6,11,CASH_IN,100000.0,M1769339676
3731,409000493210',2018-06-11,FDRL/INTERNAL FUND TRANSFE,0.0,100000.0,5813343.110000006,2018,6,11,CASH_IN,100000.0,C875917495
3732,409000493210',2018-06-11,Indiaforensic  RUPAY SETT 090618,11854.87,0.0,5801488.240000006,2018,6,11,PAYEMENT,11854.87,M277130309
3733,409000493210',2018-06-11,Indiaforensic  RUPAY SETT 100618,5944.49,0.0,5795543.750000007,2018,6,11,DEBIT,5944.49,C1060830840
3734,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,5800.0,0.0,5789743.750000007,2018,6,11,CASH_OUT,5800.0,C459857341
3735,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,500.0,0.0,5789243.750000007,2018,6,11,PAYEMENT,500.0,C932583850
3736,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,5000.0,0.0,5784243.750000007,2018,6,11,CHECK_WITHDRAWAL,5000.0,C1134894336
3737,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,3600.0,0.0,5780643.750000007,2018,6,11,CASH_OUT,3600.0,C453211571
3738,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,10000.0,0.0,5770643.750000007,2018,6,11,CASH_OUT,10000.0,C836514715
3739,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,1500.0,0.0,5769143.750000007,2018,6,11,DEBIT,1500.0,C995911260
3740,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,8000.0,0.0,5761143.750000007,2018,6,11,CASH_OUT,8000.0,C1916720513
3741,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,7000.0,0.0,5754143.750000007,2018,6,11,DEBIT,7000.0,C1870252780
3742,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,8000.0,0.0,5746143.750000007,2018,6,11,PAYEMENT,8000.0,C1453128758
3743,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,200.0,0.0,5745943.750000007,2018,6,11,PAYEMENT,200.0,C481402298
3744,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,2000.0,0.0,5743943.750000007,2018,6,11,CASH_OUT,2000.0,C1471633238
3745,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,1000.0,0.0,5742943.750000007,2018,6,11,DEBIT,1000.0,C1446521801
3746,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,800.0,0.0,5742143.750000007,2018,6,11,PAYEMENT,800.0,C811597470
3747,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,200.0,0.0,5741943.750000007,2018,6,11,CASH_OUT,200.0,C248609774
3748,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,2000.0,0.0,5739943.750000007,2018,6,11,CHECK_WITHDRAWAL,2000.0,C1471633238
3749,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,9500.0,0.0,5730443.750000007,2018,6,11,DEBIT,9500.0,C1832532108
3750,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,1000.0,0.0,5729443.750000007,2018,6,11,CHECK_WITHDRAWAL,1000.0,C11003494
3751,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,3000.0,0.0,5726443.750000007,2018,6,11,CHECK_WITHDRAWAL,3000.0,C1434651019
3752,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,3500.0,0.0,5722943.750000007,2018,6,11,PAYEMENT,3500.0,C1286084959
3753,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,3500.0,0.0,5719443.750000007,2018,6,11,CASH_OUT,3500.0,C977993101
3754,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,1500.0,0.0,5717943.750000007,2018,6,11,PAYEMENT,1500.0,C451111351
3755,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,1000.0,0.0,5716943.750000007,2018,6,11,DEBIT,1000.0,C665576141
3756,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,5000.0,0.0,5711943.750000007,2018,6,11,CASH_OUT,5000.0,C453211571
3757,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,500.0,0.0,5711443.750000007,2018,6,11,PAYEMENT,500.0,C1380361139
3758,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,5000.0,0.0,5706443.750000007,2018,6,11,DEBIT,5000.0,C542895457
3759,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,2500.0,0.0,5703943.750000007,2018,6,11,CASH_OUT,2500.0,C1321530272
3760,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,10000.0,0.0,5693943.750000007,2018,6,11,CASH_OUT,10000.0,C657736958
3761,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,8000.0,0.0,5685943.750000007,2018,6,11,CHECK_WITHDRAWAL,8000.0,C932583850
3762,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,5200.0,0.0,5680743.750000007,2018,6,11,PAYEMENT,5200.0,C1816757085
3763,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,10000.0,0.0,5670743.750000007,2018,6,11,CASH_OUT,10000.0,C932583850
3764,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,8700.0,0.0,5662043.750000007,2018,6,11,DEBIT,8700.0,C1782113663
3765,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,7600.0,0.0,5654443.750000007,2018,6,11,DEBIT,7600.0,C97730845
3766,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,5000.0,0.0,5649443.750000007,2018,6,11,CASH_OUT,5000.0,C1782113663
3767,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,9000.0,0.0,5640443.750000007,2018,6,11,PAYEMENT,9000.0,C459857341
3768,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,500.0,0.0,5639943.750000007,2018,6,11,DEBIT,500.0,C625232315
3769,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,10000.0,0.0,5629943.750000007,2018,6,11,DEBIT,10000.0,C991505714
3770,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,8000.0,0.0,5621943.750000007,2018,6,11,CHECK_WITHDRAWAL,8000.0,C1899073220
3771,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,1000.0,0.0,5620943.750000007,2018,6,11,DEBIT,1000.0,C885951223
3772,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,7000.0,0.0,5613943.750000007,2018,6,11,CHECK_WITHDRAWAL,7000.0,C1750563752
3773,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,8500.0,0.0,5605443.750000007,2018,6,11,PAYEMENT,8500.0,C1380361139
3774,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,10000.0,0.0,5595443.750000007,2018,6,11,DEBIT,10000.0,C451111351
3775,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,100.0,0.0,5595343.750000007,2018,6,11,PAYEMENT,100.0,C1060563153
3776,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,100.0,0.0,5595243.750000007,2018,6,11,CASH_OUT,100.0,C339924917
3777,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,100.0,0.0,5595143.750000007,2018,6,11,CASH_OUT,100.0,M1094446968
3778,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,100.0,0.0,5595043.750000007,2018,6,11,CASH_OUT,100.0,C747464370
3779,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,100.0,0.0,5594943.750000007,2018,6,11,DEBIT,100.0,M1561668557
3780,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,100.0,0.0,5594843.750000007,2018,6,11,CHECK_WITHDRAWAL,100.0,M1681259036
3781,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,9000.0,0.0,5585843.750000007,2018,6,11,CHECK_WITHDRAWAL,9000.0,M226213650
3782,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,1000.0,0.0,5584843.750000007,2018,6,11,PAYEMENT,1000.0,C2012808675
3783,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,3000.0,0.0,5581843.750000007,2018,6,11,PAYEMENT,3000.0,M61041877
3784,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,3000.0,0.0,5578843.750000007,2018,6,11,CASH_OUT,3000.0,C1568059495
3785,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,1500.0,0.0,5577343.750000007,2018,6,11,CASH_OUT,1500.0,C832279283
3786,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,5000.0,0.0,5572343.750000007,2018,6,11,PAYEMENT,5000.0,M2010350054
3787,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,5000.0,0.0,5567343.750000007,2018,6,11,CASH_OUT,5000.0,M66515916
3788,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,2000.0,0.0,5565343.750000007,2018,6,11,CHECK_WITHDRAWAL,2000.0,M1933329999
3789,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,5000.0,0.0,5560343.750000007,2018,6,11,PAYEMENT,5000.0,M1945886568
3790,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,7000.0,0.0,5553343.750000007,2018,6,11,CASH_OUT,7000.0,M594463953
3791,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,5000.0,0.0,5548343.750000007,2018,6,11,CHECK_WITHDRAWAL,5000.0,M1887218054
3792,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,5000.0,0.0,5543343.750000007,2018,6,11,CASH_OUT,5000.0,M406511188
3793,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,5000.0,0.0,5538343.750000007,2018,6,11,PAYEMENT,5000.0,M1500821480
3794,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,10000.0,0.0,5528343.750000007,2018,6,11,CHECK_WITHDRAWAL,10000.0,M1723810021
3795,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,800.0,0.0,5527543.750000007,2018,6,11,CASH_OUT,800.0,M1579610605
3796,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,7300.0,0.0,5520243.750000007,2018,6,11,PAYEMENT,7300.0,M633514467
3797,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,10000.0,0.0,5510243.750000007,2018,6,11,DEBIT,10000.0,M1626478944
3798,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,1500.0,0.0,5508743.750000007,2018,6,11,CASH_OUT,1500.0,C625232315
3799,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,1500.0,0.0,5507243.750000007,2018,6,11,DEBIT,1500.0,M1111100957
3800,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,8500.0,0.0,5498743.750000007,2018,6,11,DEBIT,8500.0,M1005373776
3801,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,5500.0,0.0,5493243.750000007,2018,6,11,CASH_OUT,5500.0,M2034723406
3802,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,400.0,0.0,5492843.750000007,2018,6,11,CASH_OUT,400.0,C1397643446
3803,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,6000.0,0.0,5486843.750000007,2018,6,11,CASH_OUT,6000.0,M436328432
3804,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,500.0,0.0,5486343.750000007,2018,6,11,CHECK_WITHDRAWAL,500.0,C728885526
3805,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,500.0,0.0,5485843.750000007,2018,6,11,DEBIT,500.0,C323761934
3806,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,500.0,0.0,5485343.750000007,2018,6,11,CASH_OUT,500.0,C1359044626
3807,409000493210',2018-06-11,OXYGEN NFS SETT 08-06-201,4000.0,0.0,5481343.750000007,2018,6,11,DEBIT,4000.0,C885951223
3808,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,7000.0,0.0,5474343.750000007,2018,6,11,PAYEMENT,7000.0,C97730845
3809,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,10000.0,0.0,5464343.750000007,2018,6,11,PAYEMENT,10000.0,C248609774
3810,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,600.0,0.0,5463743.750000007,2018,6,11,PAYEMENT,600.0,M852760745
3811,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,2000.0,0.0,5461743.750000007,2018,6,11,CHECK_WITHDRAWAL,2000.0,C657736958
3812,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,8200.0,0.0,5453543.750000007,2018,6,11,DEBIT,8200.0,M1139605173
3813,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,6500.0,0.0,5447043.750000007,2018,6,11,CHECK_WITHDRAWAL,6500.0,M1402211887
3814,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,500.0,0.0,5446543.750000007,2018,6,11,CHECK_WITHDRAWAL,500.0,M1641776831
3815,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,2000.0,0.0,5444543.750000007,2018,6,11,PAYEMENT,2000.0,C1222590577
3816,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,10000.0,0.0,5434543.750000007,2018,6,11,PAYEMENT,10000.0,M1303238288
3817,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,6000.0,0.0,5428543.750000007,2018,6,11,PAYEMENT,6000.0,C67985650
3818,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,1700.0,0.0,5426843.750000007,2018,6,11,CASH_OUT,1700.0,M930641076
3819,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,9000.0,0.0,5417843.750000007,2018,6,11,CHECK_WITHDRAWAL,9000.0,M381768094
3820,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,5000.0,0.0,5412843.750000007,2018,6,11,DEBIT,5000.0,M1588330347
3821,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,500.0,0.0,5412343.750000007,2018,6,11,PAYEMENT,500.0,M1196550329
3822,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,2500.0,0.0,5409843.750000007,2018,6,11,CASH_OUT,2500.0,C1360767589
3823,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,8000.0,0.0,5401843.750000007,2018,6,11,CHECK_WITHDRAWAL,8000.0,M536994956
3824,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,1000.0,0.0,5400843.750000007,2018,6,11,CHECK_WITHDRAWAL,1000.0,M812415990
3825,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,500.0,0.0,5400343.750000007,2018,6,11,PAYEMENT,500.0,C542895457
3826,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,6000.0,0.0,5394343.750000007,2018,6,11,PAYEMENT,6000.0,M1329043305
3827,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,3000.0,0.0,5391343.750000007,2018,6,11,PAYEMENT,3000.0,M1263623851
3828,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,500.0,0.0,5390843.750000007,2018,6,11,DEBIT,500.0,M355920448
3829,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,2800.0,0.0,5388043.750000007,2018,6,11,CASH_OUT,2800.0,M2006112337
3830,409000493210',2018-06-11,OXYGEN NFS SETT 09-06-201,700.0,0.0,5387343.750000007,2018,6,11,CHECK_WITHDRAWAL,700.0,M2116025968
3831,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,9100.0,0.0,5378243.750000007,2018,6,11,CHECK_WITHDRAWAL,9100.0,M305468700
3832,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,500.0,0.0,5377743.750000007,2018,6,11,CHECK_WITHDRAWAL,500.0,C558216562
3833,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,8000.0,0.0,5369743.750000007,2018,6,11,PAYEMENT,8000.0,M1463835093
3834,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,100.0,0.0,5369643.750000007,2018,6,11,PAYEMENT,100.0,M1735854903
3835,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,500.0,0.0,5369143.750000007,2018,6,11,PAYEMENT,500.0,M1428815684
3836,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,3000.0,0.0,5366143.750000007,2018,6,11,CHECK_WITHDRAWAL,3000.0,C1364913072
3837,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,100.0,0.0,5366043.750000007,2018,6,11,DEBIT,100.0,M1246810186
3838,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,100.0,0.0,5365943.750000007,2018,6,11,CHECK_WITHDRAWAL,100.0,M1942163841
3839,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,4000.0,0.0,5361943.750000007,2018,6,11,CASH_OUT,4000.0,M1330143761
3840,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,200.0,0.0,5361743.750000007,2018,6,11,CHECK_WITHDRAWAL,200.0,C621014131
3841,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,8000.0,0.0,5353743.750000007,2018,6,11,CHECK_WITHDRAWAL,8000.0,M145122075
3842,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,9000.0,0.0,5344743.750000007,2018,6,11,CHECK_WITHDRAWAL,9000.0,M1271241511
3843,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,3000.0,0.0,5341743.750000007,2018,6,11,CHECK_WITHDRAWAL,3000.0,M1996449989
3844,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,800.0,0.0,5340943.750000007,2018,6,11,CHECK_WITHDRAWAL,800.0,C691404076
3845,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,8000.0,0.0,5332943.750000007,2018,6,11,PAYEMENT,8000.0,M497104907
3846,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,6600.0,0.0,5326343.750000007,2018,6,11,CASH_OUT,6600.0,M858965925
3847,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,3500.0,0.0,5322843.750000007,2018,6,11,PAYEMENT,3500.0,M1043970800
3848,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,2000.0,0.0,5320843.750000007,2018,6,11,CHECK_WITHDRAWAL,2000.0,M631851861
3849,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,5500.0,0.0,5315343.750000007,2018,6,11,CHECK_WITHDRAWAL,5500.0,M432112141
3850,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,300.0,0.0,5315043.750000007,2018,6,11,DEBIT,300.0,M1796938191
3851,409000493210',2018-06-11,OXYGEN NFS SETT 10-06-201,500.0,0.0,5314543.750000007,2018,6,11,DEBIT,500.0,M1993836574
3852,409000493210',2018-06-11,Indiaforensic  RUPAY SETT 110618,449.42,0.0,5314094.330000007,2018,6,11,DEBIT,449.42,M2034610694
3853,409000493210',2018-06-12,OXYGEN NFS SETT 11-06-201,2000.0,0.0,5312094.330000007,2018,6,12,PAYEMENT,2000.0,M1292487390
3854,409000493210',2018-06-12,OXYGEN NFS SETT 11-06-201,5000.0,0.0,5307094.330000007,2018,6,12,DEBIT,5000.0,M1267082248
3855,409000493210',2018-06-12,OXYGEN NFS SETT 11-06-201,8000.0,0.0,5299094.330000007,2018,6,12,PAYEMENT,8000.0,M1854053968
3856,409000493210',2018-06-12,OXYGEN NFS SETT 11-06-201,3000.0,0.0,5296094.330000007,2018,6,12,CHECK_WITHDRAWAL,3000.0,M813583428
3857,409000493210',2018-06-12,OXYGEN NFS SETT 11-06-201,6000.0,0.0,5290094.330000007,2018,6,12,DEBIT,6000.0,M1342198213
3858,409000493210',2018-06-12,OXYGEN NFS SETT 11-06-201,4000.0,0.0,5286094.330000007,2018,6,12,CASH_OUT,4000.0,C1753885705
3859,409000493210',2018-06-12,OXYGEN NFS SETT 11-06-201,7500.0,0.0,5278594.330000007,2018,6,12,PAYEMENT,7500.0,M926837661
3860,409000493210',2018-06-12,OXYGEN NFS SETT 11-06-201,4000.0,0.0,5274594.330000007,2018,6,12,DEBIT,4000.0,M1454942961
3861,409000493210',2018-06-12,OXYGEN NFS SETT 11-06-201,400.0,0.0,5274194.330000007,2018,6,12,DEBIT,400.0,M270812962
3862,409000493210',2018-06-12,OXYGEN NFS SETT 11-06-201,200.0,0.0,5273994.330000007,2018,6,12,PAYEMENT,200.0,M1914538677
3863,409000493210',2018-06-12,OXYGEN NFS SETT 11-06-201,1800.0,0.0,5272194.330000007,2018,6,12,PAYEMENT,1800.0,M26502020
3864,409000493210',2018-06-12,OXYGEN NFS SETT 11-06-201,100.0,0.0,5272094.330000007,2018,6,12,CHECK_WITHDRAWAL,100.0,M1947378744
3865,409000493210',2018-06-12,OXYGEN NFS SETT 11-06-201,500.0,0.0,5271594.330000007,2018,6,12,CASH_OUT,500.0,M1016408627
3866,409000493210',2018-06-12,OXYGEN NFS SETT 11-06-201,500.0,0.0,5271094.330000007,2018,6,12,CHECK_WITHDRAWAL,500.0,M290509937
3867,409000493210',2018-06-12,OXYGEN NFS SETT 11-06-201,9000.0,0.0,5262094.330000007,2018,6,12,PAYEMENT,9000.0,M1699637904
3868,409000493210',2018-06-12,OXYGEN NFS SETT 11-06-201,4000.0,0.0,5258094.330000007,2018,6,12,CASH_OUT,4000.0,C1122118227
3869,409000493210',2018-06-12,OXYGEN NFS SETT 11-06-201,2000.0,0.0,5256094.330000007,2018,6,12,CHECK_WITHDRAWAL,2000.0,M505567264
3870,409000493210',2018-06-12,Indiaforensic RUPAY SETT 110618,5063.21,0.0,5251031.120000007,2018,6,12,CHECK_WITHDRAWAL,5063.21,M44227594
3871,409000493210',2018-06-12,Indiaforensic RUPAY SETT 120618,9808.96,0.0,5241222.160000007,2018,6,12,CHECK_WITHDRAWAL,9808.96,M921640293
3872,409000493210',2018-06-13,Indiaforensic  RUPAY SETT 130618,0.0,5.11,5241227.270000006,2018,6,13,TRANSFER,5.11,M1597400455
3873,409000493210',2018-06-14,TRF FROM  Indiaforensic SERVICES,0.0,5000.0,5246227.270000006,2018,6,14,CASH_IN,5000.0,C146305349
3874,409000493210',2018-06-14,Indiaforensic  RUPAY SETT 140618,556.94,0.0,5245670.330000007,2018,6,14,CHECK_WITHDRAWAL,556.94,M1618230491
3875,409000493210',2018-06-14,Indiaforensic  RUPAY SETT 140618,7.71,0.0,5245662.620000007,2018,6,14,PAYEMENT,7.71,M1897372527
3876,409000493210',2018-06-15,Indiaforensic NFS SETT 13-06-18,2000.0,0.0,5243662.620000007,2018,6,15,CHECK_WITHDRAWAL,2000.0,M1382973704
3877,409000493210',2018-06-15,Indiaforensic NFS SETT 13-06-18,9000.0,0.0,5234662.620000007,2018,6,15,CHECK_WITHDRAWAL,9000.0,C738590621
3878,409000493210',2018-06-15,Indiaforensic NFS SETT 13-06-18,300.0,0.0,5234362.620000007,2018,6,15,CASH_OUT,300.0,C40075281
3879,409000493210',2018-06-15,Indiaforensic NFS SETT 13-06-18,5000.0,0.0,5229362.620000007,2018,6,15,DEBIT,5000.0,C1360767589
3880,409000493210',2018-06-15,Indiaforensic NFS SETT 13-06-18,3000.0,0.0,5226362.620000007,2018,6,15,CHECK_WITHDRAWAL,3000.0,M1254651534
3881,409000493210',2018-06-15,Indiaforensic NFS SETT 13-06-18,10000.0,0.0,5216362.620000007,2018,6,15,CASH_OUT,10000.0,M1762984107
3882,409000493210',2018-06-15,Indiaforensic NFS SETT 13-06-18,5000.0,0.0,5211362.620000007,2018,6,15,DEBIT,5000.0,M876695548
3883,409000493210',2018-06-15,Indiaforensic NFS SETT 13-06-18,900.0,0.0,5210462.620000007,2018,6,15,CHECK_WITHDRAWAL,900.0,M1078031260
3884,409000493210',2018-06-15,Indiaforensic NFS SETT 13-06-18,2000.0,0.0,5208462.620000007,2018,6,15,CHECK_WITHDRAWAL,2000.0,M1652552120
3885,409000493210',2018-06-15,Indiaforensic NFS SETT 13-06-18,2000.0,0.0,5206462.620000007,2018,6,15,CASH_OUT,2000.0,M698562080
3886,409000493210',2018-06-15,Indiaforensic NFS SETT 13-06-18,500.0,0.0,5205962.620000007,2018,6,15,DEBIT,500.0,M323981046
3887,409000493210',2018-06-15,Indiaforensic NFS SETT 13-06-18,5500.0,0.0,5200462.620000007,2018,6,15,CHECK_WITHDRAWAL,5500.0,M1781668126
3888,409000493210',2018-06-15,Indiaforensic NFS SETT 13-06-18,200.0,0.0,5200262.620000007,2018,6,15,DEBIT,200.0,M162320368
3889,409000493210',2018-06-15,Indiaforensic NFS SETT 13-06-18,6000.0,0.0,5194262.620000007,2018,6,15,PAYEMENT,6000.0,M676692948
3890,409000493210',2018-06-15,Indiaforensic NFS SETT 13-06-18,3000.0,0.0,5191262.620000007,2018,6,15,DEBIT,3000.0,M2139431292
3891,409000493210',2018-06-15,Indiaforensic NFS SETT 13-06-18,900.0,0.0,5190362.620000007,2018,6,15,PAYEMENT,900.0,M95552255
3892,409000493210',2018-06-15,Indiaforensic NFS SETT 14-06-201,3000.0,0.0,5187362.620000007,2018,6,15,CASH_OUT,3000.0,C836514715
3893,409000493210',2018-06-15,Indiaforensic NFS SETT 14-06-201,2000.0,0.0,5185362.620000007,2018,6,15,DEBIT,2000.0,C2118255842
3894,409000493210',2018-06-15,Indiaforensic NFS SETT 14-06-201,500.0,0.0,5184862.620000007,2018,6,15,PAYEMENT,500.0,M1904652802
3895,409000493210',2018-06-15,Indiaforensic NFS SETT 14-06-201,1500.0,0.0,5183362.620000007,2018,6,15,CASH_OUT,1500.0,M1710180594
3896,409000493210',2018-06-15,Indiaforensic NFS SETT 14-06-201,800.0,0.0,5182562.620000007,2018,6,15,CHECK_WITHDRAWAL,800.0,C173783788
3897,409000493210',2018-06-15,Indiaforensic NFS SETT 14-06-201,5000.0,0.0,5177562.620000007,2018,6,15,CHECK_WITHDRAWAL,5000.0,M1032382137
3898,409000493210',2018-06-15,Indiaforensic NFS SETT 14-06-201,500.0,0.0,5177062.620000007,2018,6,15,CHECK_WITHDRAWAL,500.0,C1076835071
3899,409000493210',2018-06-15,Indiaforensic NFS SETT 14-06-201,6000.0,0.0,5171062.620000007,2018,6,15,DEBIT,6000.0,M1940906679
3900,409000493210',2018-06-15,Indiaforensic NFS SETT 14-06-201,6500.0,0.0,5164562.620000007,2018,6,15,PAYEMENT,6500.0,C248609774
3901,409000493210',2018-06-15,Indiaforensic NFS SETT 14-06-201,100.0,0.0,5164462.620000007,2018,6,15,DEBIT,100.0,M1729954747
3902,409000493210',2018-06-15,Indiaforensic NFS SETT 14-06-201,2000.0,0.0,5162462.620000007,2018,6,15,CHECK_WITHDRAWAL,2000.0,M561227586
3903,409000493210',2018-06-15,Indiaforensic NFS SETT 14-06-201,6500.0,0.0,5155962.620000007,2018,6,15,DEBIT,6500.0,M2137205195
3904,409000493210',2018-06-15,Indiaforensic NFS SETT 14-06-201,2000.0,0.0,5153962.620000007,2018,6,15,CASH_OUT,2000.0,M2012528704
3905,409000493210',2018-06-15,Indiaforensic NFS SETT 14-06-201,1800.0,0.0,5152162.620000007,2018,6,15,DEBIT,1800.0,M111238003
3906,409000493210',2018-06-15,Indiaforensic NFS SETT 14-06-201,500.0,0.0,5151662.620000007,2018,6,15,CHECK_WITHDRAWAL,500.0,M368788838
3907,409000493210',2018-06-15,Indiaforensic NFS SETT 14-06-201,200.0,0.0,5151462.620000007,2018,6,15,PAYEMENT,200.0,M696870185
